M_AMI,M_SLR,AVG_pi,pi_initial,res_time
0.12824294732933778,-0.0002492710554054337,0.20054209204231577,0.07229914471297798,55
0.18284001252992316,-0.0007677535942317796,0.22034509291425147,0.03750508038432833,59
0.1179275417810741,-0.00018006070154711574,0.19679936873041223,0.07887182694933813,294
0.14050753899714324,0.0002105254023025284,0.2207800304406419,0.08027249144349867,131
0.05601235489262507,-0.0020191762536330812,0.23486200013646996,0.1788496452438449,22
0.10241192346999321,-0.007092299670641611,0.16821627486269738,0.06580435139270417,15
0.07841053027874767,0.0007052165245867323,0.23698597828522153,0.15857544800647386,71
-0.054428569735499394,-0.000538090622763636,0.20385853699798742,0.2582871067334868,47
0.03357068792559692,6.576818761323126e-05,0.22512618371594453,0.1915554957903476,100
0.024690566210734344,-0.0016172544353084681,0.2218608801593364,0.19717031394860204,51
-0.6195826601059141,-0.00036591655339647327,0.21167818467689356,0.8312608447828077,166
-0.04059621868069521,-0.0007576073827680793,0.2105650483145862,0.2511612669952814,108
0.11362007229562146,-0.00010742153537940648,0.2129036380303068,0.09928356573468533,89
0.1546500755628432,-0.0006686405214646506,0.22104955477612556,0.06639947921328238,45
0.10136832843246013,-0.0005013806909313604,0.2336428866031915,0.13227455817073136,173
0.13998327413701905,-0.00044044074932422724,0.20757510722016614,0.06759183308314709,159
0.16941510365635307,-0.001983640676923668,0.22720501301008447,0.05778990935373141,35
-0.34166862142973875,0.00015609234067684148,0.21349167486474444,0.5551602962944832,75
0.061037410928752006,4.0327835144989604e-05,0.2241085458853159,0.1630711349565639,265
0.20184598717752816,-0.024136681065801992,0.24905731532454628,0.04721132814701813,14
0.0918442280583171,-0.00028879825601682243,0.20974415392189685,0.11789992586357975,87
-0.01122318367110764,-0.00022214889181906998,0.22167695806208407,0.2329001417331917,189
0.03052772827525202,-0.0007466369401145918,0.22352712487079837,0.19299939659554635,167
-0.15273368821847935,-0.01526945904730538,0.24581452358019104,0.3985482117986704,11
-0.1591212462038636,-0.0004419530990164049,0.21746689052748858,0.37658813673135216,145
0.12550072657831424,9.33304581513452e-05,0.20881246567771408,0.08331173909939986,29
0.10916813770927218,0.0003912807868802847,0.2062135375029783,0.09704539979370612,146
0.2031656502394347,-0.0004555606882453279,0.21867657935299006,0.015510929113555375,127
0.004506950663692444,1.648454681769752e-05,0.18673278167317264,0.1822258310094802,208
0.15120649878664355,0.0004267874347785222,0.22330326922615013,0.07209677043950657,164
0.024402568161131344,8.681562769247471e-05,0.19958137152079966,0.17517880335966832,353
0.024537442720016428,0.0056423335623842,0.15417321466562597,0.12963577194560955,19
0.078459856375755,-0.00017472178395487047,0.21275727995196686,0.13429742357621186,188
0.1458526157633866,-0.01940927003897188,0.24931808758996274,0.10346547182657613,19
-0.7791916262072641,-3.612437669795269e-05,0.22025687030393268,0.9994484965111968,345
0.0678184925834611,0.00013786010799749087,0.16233683291013135,0.09451834032667024,37
0.05901908604832387,0.0018986232519033392,0.25635307114756556,0.1973339850992417,87
-0.007001573115640453,0.0003590727665783937,0.23191811231184165,0.2389196854274821,198
-0.002211764228883556,-0.00037893899904058604,0.1994599823333215,0.20167174656220505,165
-0.0726964556373845,0.00018733803607188571,0.20163395881634447,0.27433041445372897,122
0.18665767103413683,0.005116639248578713,0.2131458786253804,0.02648820759124356,29
0.05213035667502944,-0.0004164825250160174,0.2202023675953363,0.16807201092030685,132
0.11173565407987886,0.0006034899739313635,0.1833013016186983,0.07156564753881943,101
0.1524170374318655,0.0006020789797251452,0.18860436257396224,0.036187325142096737,112
-0.1926773096904949,-1.603721278192096e-05,0.2007323131292147,0.3934096228197096,303
0.11632831909163843,-0.00047837720796626204,0.2344691915240665,0.11814087243242807,102
0.10972989133488274,-3.3465333492277884e-07,0.21468270971638598,0.10495281838150324,95
0.06602385340520914,-0.00017599380532445807,0.18844885260091002,0.12242499919570088,150
-0.01682480626484048,0.0013753774333299658,0.19227454462670193,0.2090993508915424,42
0.1814007182396958,-0.004089078463426837,0.21901799672953157,0.03761727848983575,15
0.015298361336709282,-3.861515359166412e-05,0.19908004132689996,0.18378167999019068,182
-0.08561487915925275,-0.00011843590077436372,0.20447009515317655,0.2900849743124293,337
0.03517941853033191,-4.300289672531615e-05,0.19838810942168478,0.16320869089135287,167
0.1387272959728621,5.519726117189257e-05,0.20284285560447765,0.06411555963161554,291
-0.11276805095473397,0.005100351596517737,0.255338982441359,0.36810703339609296,31
0.023686403592262012,0.0003653840074833665,0.2425588906479108,0.2188724870556488,147
-0.0022216632846828177,-0.0003135716119946551,0.22259400555090597,0.2248156688355888,233
0.2046530815441046,0.0003939301235147078,0.2352699248177969,0.030616843273692306,49
0.03635920019284192,0.00041988102432844907,0.18578449174266085,0.14942529154981893,74
-0.3156874648447129,-0.00010565924755555738,0.22996631988774494,0.5456537847324578,329
0.08332294263124648,0.00042435360597685635,0.22859940146163155,0.14527645883038506,144
-0.04623686157400339,-0.0005793024624871151,0.21041272499231942,0.2566495865663228,126
0.004250778757887624,-0.003398167401073748,0.21372552602698547,0.20947474726909784,23
0.04272159522786473,0.0002087277512952418,0.2108145032842306,0.16809290805636587,237
0.09093383642691051,1.563677326499376e-05,0.1988013528987604,0.10786751647184988,150
-0.06639108845199193,-0.00023331796313595302,0.23234225503813316,0.2987333434901251,19
0.18535604105395775,-9.454934210302225e-05,0.21653087139410013,0.031174830340142363,97
0.18384580428209035,-0.00046441649007759043,0.21944124995908879,0.03559544567699842,66
-0.0895288820471632,0.000771118347983177,0.207467316830104,0.2969961988772672,136
-0.3074493516958054,0.0001396528917957107,0.21398132431166034,0.5214306760074657,211
-0.1938030432125987,-0.00021557587657540958,0.17884221590143093,0.3726452591140296,126
0.12546704670442338,0.00011380854101970795,0.2110494138621845,0.08558236715776113,83
-0.036456658485671034,0.0003745343983853843,0.20166734043737072,0.23812399892304176,197
-0.11296009467634119,0.0012503028398633258,0.19459322018606764,0.30755331486240883,56
-0.12249688310720758,-0.00015019490226635997,0.1977560358718945,0.3202529189791021,302
0.0901746134126699,3.3019941465680545e-05,0.20508063625701842,0.11490602284434852,252
0.19838393972354829,-0.00015217819301753855,0.21562424199617614,0.017240302272627853,111
0.02218390203097359,-0.0017927785854039327,0.2127823881908415,0.1905984861598679,47
-0.03684644536546186,-5.479729745421399e-05,0.21993484420654777,0.25678128957200963,344
0.0392574296188887,0.00014168125683943012,0.21380986764036178,0.17455243802147308,250
0.08502683177147904,0.0003500659643289762,0.20372511166667315,0.1186982798951941,47
0.06123240119715445,-5.517336585001572e-05,0.21481730804742458,0.15358490685027013,207
0.0547623820584395,0.00014075493321960485,0.20595618305331514,0.15119380099487564,191
0.15881949619690855,-0.0024485292339964547,0.20904404599524107,0.050224549798332525,45
-0.0659670233802094,-0.0009880596691701198,0.21078049417380648,0.2767475175540159,137
0.118797741185895,0.00016525833204460752,0.21066330788458468,0.09186556669868967,227
0.0892994740180233,-0.006985680012187809,0.2507747386034584,0.1614752645854351,17
-0.0510721165429823,-0.0001463636373499571,0.20058043402876422,0.2516525505717465,372
0.1680561928825422,0.0006563735753230101,0.23537517554638274,0.06731898266384055,131
0.060480095817607216,-4.164547844028353e-05,0.21426736090474766,0.15378726508714044,370
-0.07877011053880584,0.00022086281571045253,0.2020934835968345,0.2808635941356403,211
-0.03643441522005364,0.0038717172739060777,0.26123448590153364,0.2976689011215873,22
0.019196123386547886,-0.0005972406149101533,0.24807878179937223,0.22888265841282435,62
-0.05661847134193984,-0.00019273435709713505,0.19790871266219276,0.2545271840041326,236
0.03377402897329301,8.129814503057484e-05,0.2306110140201021,0.19683698504680908,71
-0.008169739364718459,-0.0009767663713821846,0.20088120524487,0.20905094460958845,53
0.08294257293140547,3.613325977342307e-05,0.18661081173454264,0.10366823880313716,200
0.15340423807626755,-0.0001392204545436112,0.2099157503772744,0.05651151230100685,178
0.07140180341664239,-0.0023192455610416764,0.192055150521604,0.1206533471049616,42
-0.08538180566747455,-0.00041038997962303784,0.21573852259003434,0.3011203282575089,88
0.0032970822949170697,0.00013906942859760415,0.1920912151584303,0.18879413286351324,213
0.07586839107121815,0.0006855680830728544,0.20476210105984494,0.1288937099886268,51
-0.2453998340315907,0.00048791902822157673,0.21080438231116827,0.456204216342759,103
-0.7344891355205226,5.003270582896989e-05,0.21498729308138897,0.9494764286019116,138
-0.25319579836400286,-0.0015544867860629516,0.19366419914356658,0.44685999750756944,76
0.14626801147386836,-1.4883491172758471e-05,0.21875114024769154,0.07248312877382318,302
0.009710277017894342,0.0023940731326260608,0.18506802997166175,0.1753577529537674,42
0.1455825505145197,0.0001338034436622631,0.21401160690385543,0.06842905638933572,139
0.11806847373820244,-0.0005021657056554175,0.199847865120167,0.08177939138196456,148
0.02466578580851972,-0.0008730261602985381,0.23418073289216546,0.20951494708364574,53
0.08532907448002136,-9.74399783101345e-05,0.1938588859963536,0.10852981151633223,213
0.051951200236921624,0.00045142018798471456,0.2304125314110741,0.17846133117415247,90
-0.14245061651892454,-0.0002002449117967634,0.18746560773258036,0.3299162242515049,144
-0.036419586153874556,-0.0003160436312849285,0.1868784579740075,0.22329804412788207,99
0.054435255229702995,-0.0015005475769229266,0.20668170710149134,0.15224645187178834,39
-0.34721832464211544,1.563434000460506e-05,0.20717595308687567,0.5543942777289911,291
0.16685648601269232,-0.005628537945236972,0.2207427160166422,0.05388623000394988,24
-0.14572148829218998,-0.00043650855257448064,0.24099529822901897,0.38671678652120894,89
-0.0820271974616654,-0.0006486765393029378,0.21456150261056958,0.296588700072235,137
0.11941977301778822,0.001204691186095284,0.21506764828354366,0.09564787526575544,56
0.11838273852093105,-0.0009768469503755014,0.2214059277045274,0.10302318918359636,96
0.07388885818048824,-4.882837190375154e-05,0.21352885390500162,0.13963999572451338,159
0.057615299215186294,0.00017513201476384874,0.20044487130494815,0.14282957208976185,145
-0.05566333768149476,-0.00024266424044246517,0.17133029080968235,0.2269936284911771,31
0.032469600163684664,0.0019959864700961494,0.18161278715943038,0.14914318699574572,45
-0.19133139999956109,1.3308572773494805e-05,0.2048353224818317,0.3961667224813928,348
-0.15411730211318225,-0.0003958657459319041,0.24888747956037865,0.4030047816735609,131
0.042950193259353175,-0.0003503867754836817,0.21002747630382257,0.1670772830444694,38
0.16347551256319254,-0.0004641089596420243,0.22921885708739792,0.06574334452420537,127
0.15242122179665873,0.0006073375684224754,0.20635067614999153,0.0539294543533328,159
0.1858713623979258,0.000327600921293667,0.2156047922037633,0.029733429805837507,96
0.15444869671654243,-0.0002492070803500677,0.21611163251022772,0.061662935793685286,156
0.08453256404553967,6.904307680984812e-05,0.19477934224182708,0.1102467781962874,189
0.12275807385406005,-0.005266470038385275,0.22028765393229058,0.09752958007823052,14
0.019464265992461594,-0.0006763736527418922,0.21451116818058688,0.1950469021881253,76
0.09039413953342071,0.00019726657162784383,0.2366305981071806,0.1462364585737599,57
0.11468567379055787,0.0002788238263862883,0.21811439934902935,0.10342872555847148,144
-0.24251196437243136,-0.0003259657857212011,0.20764231387727553,0.4501542782497069,69
0.02060938336705012,-0.0005000205022139528,0.21580192523838732,0.1951925418713372,80
0.16081096423108768,7.2083090854609e-05,0.20422824395829067,0.04341727972720299,99
0.17194435626141602,0.00011855963361394606,0.21634561623928902,0.04440125997787301,92
-0.7706488061504558,-0.00012101068276003709,0.22935118862621318,0.999999994776669,299
0.17614443815930533,0.0003131883926622008,0.22590578755839444,0.04976134939908911,211
0.039037757051981675,0.011537271292010797,0.23251276918444577,0.1934750121324641,26
-0.004113667164498291,0.007422392436519008,0.16928484830018345,0.17339851546468174,19
0.148087409947172,-0.00032599901874454286,0.22149684536806205,0.07340943542089004,259
-0.12642285011574056,0.00011808281432698834,0.21714145350936215,0.3435643036251027,135
0.11080277168542794,-0.0005202788952208363,0.2172152409229473,0.10641246923751936,160
0.1163493252604481,0.0013156022707067818,0.22096798381617758,0.10461865855572948,62
0.10933257199568691,0.013361421865681731,0.1936621721301249,0.084329600134438,12
0.10186815105146813,-2.8563682212637844e-06,0.2082687562169951,0.10640060516552696,265
0.10682188869536105,-0.0022658294139531587,0.21021388200898178,0.10339199331362073,62
0.10481719993299715,0.00026087547343639104,0.2037138745601892,0.09889667462719204,84
-0.19312906139943453,-0.000200454894060985,0.2194924394569956,0.4126215008564301,280
0.11314988532436165,0.009699513809606816,0.2766837007664054,0.16353381544204376,19
-0.19530560028172375,0.003169477260803372,0.21362927095379877,0.4089348712355225,55
0.03384801820372785,-0.00024094985501082707,0.2054465884413053,0.17159857023757746,173
-0.016662361735539116,-0.00022778318508023872,0.18532446814508705,0.20198682988062616,84
-0.06275086906562455,0.0011628696071247452,0.22206693219581924,0.2848178012614438,44
0.1304470366335843,-8.51921243941555e-05,0.2036675491821529,0.07322051254856861,303
-0.15559869291296854,-9.464074104026516e-05,0.19162842467219762,0.34722711758516617,258
0.21710910894024976,-0.00024242993729609087,0.2360199607108015,0.01891085177055175,163
-0.2192777645107324,-0.0012264884374190888,0.17171946352009199,0.3909972280308244,43
0.16651392700870624,-0.00042811659070729176,0.20855321440481267,0.042039287396106434,94
0.08778962081517991,-8.83241283218552e-05,0.2300317739075663,0.1422421530923864,73
0.0876394317267979,0.00010190058899567028,0.21188904580865325,0.12424961408185535,196
-0.3126643265158222,0.00032346156878468204,0.2179639483607545,0.5306282748765767,101
-0.04023688685325125,0.018153161429826748,0.21873238920592894,0.2589692760591802,14
0.08351831439831987,0.00019625230933963556,0.19282305056952503,0.10930473617120516,52
0.09603825641369891,9.400024555315036e-05,0.20216453410344282,0.1061262776897439,167
0.1838711028255402,-0.00025636906205492305,0.22760512901658897,0.04373402619104876,229
0.04393195799621594,-0.000132581515606445,0.23390335750719404,0.1899713995109781,273
-0.47655565530669763,-0.0003648652169993389,0.2014779194053186,0.6780335747120162,188
0.1571615852086653,0.005765895662550127,0.2166267687333492,0.059465183524683926,24
0.019503050243521253,0.00032143582301665365,0.2170436083124027,0.19754055806888146,94
-0.7257965271192539,0.00011639669176076308,0.21430901083668874,0.9401055379559426,180
0.18503304638235574,-0.0028240927991723358,0.22935539019013623,0.04432234380778048,26
-0.024947484771466355,0.00023105612269708837,0.2031440532278191,0.22809153799928544,140
0.06236016077256734,0.0003080417804378222,0.2273738377178883,0.16501367694532096,171
-0.0002463529874426884,8.219104803330559e-05,0.21954653039723482,0.2197928833846775,336
-0.10666101704322123,3.571523862882299e-05,0.210026914706388,0.31668793174960924,64
0.08598981829383656,-0.0007065404448417946,0.21181727258393349,0.12582745429009692,82
0.1701408490114855,-0.0005001104600483192,0.19814240995462515,0.02800156094313967,129
0.20495107114489003,-0.0004544071084767375,0.23387279258909788,0.028921721444207845,88
0.10677638956662723,-0.00013532473498525946,0.22292354466134043,0.1161471550947132,112
-0.04105120027750603,0.00021290379612127252,0.19821419615574487,0.2392653964332509,267
-0.028460660393856668,-0.0008111349208672115,0.21131414935503623,0.2397748097488929,95
0.07636233178704577,-4.9254264792640654e-05,0.20745868070770251,0.13109634892065675,225
0.18995460101534872,0.0009165230849592734,0.2122315954101952,0.022276994394846487,77
0.005797755085215878,3.5714373796033674e-05,0.21548895449180877,0.2096911994065929,247
0.022872389266601095,0.0009333551513048917,0.22328210246879454,0.20040971320219345,44
-0.17569186476474577,-1.781024776452728e-05,0.19842759523596767,0.37411946000071344,179
0.09967349254878619,-0.001983564537999577,0.13220109911062403,0.03252760656183784,23
0.1402601610056881,0.0006321143737681594,0.2178830097241813,0.07762284871849319,122
0.09097469254794435,0.0005948563891215868,0.2179322700149882,0.12695757746704384,119
-0.14080280731976502,-0.00023606176528643817,0.21862780450784147,0.3594306118276065,103
0.001997925504646003,0.00012028774489631097,0.22366152544499646,0.22166359994035045,200
0.025625689869014617,0.00266966483797028,0.17987338001008243,0.15424769014106782,33
-0.2150223318741729,0.00043589173631295466,0.24464902309579312,0.45967135496996603,220
-0.030687557371408547,-7.993029374465339e-05,0.2016424847814685,0.23233004215287706,381
-0.03708119200644208,-0.0002936674032914499,0.19936465007597332,0.2364458420824154,124
0.033337994051185094,0.0062848040927508675,0.23546416863538455,0.20212617458419946,39
-0.032579273899679406,-8.964686754947687e-06,0.20720120763826635,0.23978048153794576,274
0.114188892786576,-0.0001421350330025458,0.21718305641423358,0.10299416362765758,208
0.04647179576928917,-0.0001031230416471881,0.21973373313176203,0.17326193736247286,364
0.2062682359343957,-7.488416764371325e-05,0.21992057954023203,0.013652343605836344,148
-0.13594974709967236,-0.00026993646719183716,0.21598738792865754,0.3519371350283299,159
-0.008053399497663927,-0.0001347298955811344,0.18664635723969608,0.19469975673736,130
0.15955404569156742,-0.00047505288959518387,0.2263128646090241,0.06675881891745669,124
0.050596530244829435,0.0011547235244840149,0.2198118809405373,0.16921535069570787,44
0.19941882623302676,0.0009046187247917599,0.24293304197669588,0.04351421574366912,110
-0.0673799301984474,-0.0008090989248236489,0.1824431358874942,0.2498230660859416,19
-0.1517995359304852,1.788502146141341e-05,0.22878118670341505,0.38058072263390025,211
-0.05853318326587498,-0.0015654352713682723,0.20280282594570725,0.26133600921158223,77
0.07345149229279901,-0.000765269151015271,0.21081159259141963,0.1373601002986206,58
0.06748166997435318,-1.273277606572964e-05,0.20540016409341397,0.1379184941190608,329
0.16436888027246951,-0.0031329625423107523,0.2138248272502445,0.049455946977774966,41
-0.5818772746123138,0.0002682939711761757,0.23263657449216874,0.8145138491044824,224
0.00999219360673645,-0.0017068041375669029,0.22343016045394684,0.2134379668472104,41
0.1986614526200713,3.580916762912613e-05,0.23423948256414115,0.03557802994406986,186
0.0896289573407337,-0.00021802861534144318,0.22362827517632816,0.13399931783559446,116
0.17984795999480915,-5.654735231364085e-05,0.20627097729088603,0.026423017296076885,239
-0.01463984533534346,0.0020993547865563195,0.19365069106975813,0.2082905364051016,42
0.029029210542919792,-0.004719683703792586,0.21147801614538195,0.18244880560246216,29
-0.10463749818205192,-0.0017815274749521705,0.1770281433986265,0.2816656415806784,45
0.0427737224226874,0.00046917230058741283,0.17129240987688166,0.12851868745419426,80
-0.09685398584574018,-0.0005353421107034433,0.21494847429445152,0.3118024601401917,93
0.1406911951756193,0.002619262738777616,0.244614264987432,0.10392306981181272,47
0.013086235251638129,-0.0001784912108391165,0.20000601709320798,0.18691978184156985,316
-0.0490340387246381,4.602257962570831e-05,0.20252243898805158,0.2515564777126897,105
0.006496214517304144,0.011430036230471407,0.23930406515068126,0.2328078506333771,14
-0.14790586045696952,-9.075104693885189e-05,0.2169846964207705,0.36489055687774,43
-0.14909142472429723,-0.0006447552087245581,0.2192082580407693,0.3682996827650665,61
-0.02384852470597648,0.02404996651322352,0.18952206971637098,0.21337059442234746,13
-0.14180339822117582,5.178097316057232e-05,0.2235052839215615,0.3653086821427373,182
0.07317827372910829,-0.0006439842984849768,0.22224154385089515,0.14906327012178686,126
-0.10020755998765574,-0.005668289694644815,0.27765028735691316,0.3778578473445689,35
-0.7876905851439898,-6.320576677209698e-06,0.2076048340045734,0.9952954191485632,107
-0.004660207352365331,-0.0001995009430652469,0.22949291596517196,0.2341531233175373,220
0.03496800593941854,0.000157502404833024,0.22046810323588614,0.1855000972964676,56
0.026574056903082344,-0.00041575415597378104,0.20686443260908527,0.18029037570600293,155
0.08656230466929368,0.0010421173555098103,0.20837056823214434,0.12180826356285065,104
-0.6522122289964937,-4.2386287404837787e-05,0.20586251347565757,0.8580747424721512,407
0.04711084913591915,4.682527146194649e-05,0.19651362194520125,0.1494027728092821,93
-0.49251971359782615,0.000339296164403783,0.23211580139884852,0.7246355149966747,204
0.10211664363346852,0.004042300155529598,0.22703691982004037,0.12492027618657185,19
0.1751979533316753,0.00013283702820099665,0.20615167627591713,0.030953722944241844,223
-0.07539824084204333,-0.0051131222652255285,0.2657614891924382,0.3411597300344815,26
-0.2341858130042433,0.0006401940958993331,0.19042724858815008,0.42461306159239337,57
-0.1773246744025903,0.001909196905441748,0.20067508547180957,0.3779997598743999,42
-0.6786106881716341,-3.742103324541814e-05,0.217179801903933,0.8957904900755671,312
0.10509887476456463,0.0019253411517897634,0.2172219640643615,0.11212308929979688,69
-0.05101117982043715,6.955078820660299e-06,0.21652456589310945,0.2675357457135466,202
0.17433070967435538,-9.69917397579245e-05,0.21085388751535603,0.036523177841000634,210
0.07371715698809522,6.988079421980662e-05,0.21175771841841512,0.1380405614303199,145
0.0026417365267228654,-0.0008476463528718013,0.2198901324214495,0.21724839589472664,19
0.12345128382274316,-0.0005298071108880612,0.20705420309373487,0.08360291927099171,105
0.08111898134215817,0.00016765506669808565,0.18461561417901715,0.10349663283685898,99
0.15218687840952044,0.0002575715118953569,0.20406052026323135,0.0518736418537109,242
0.035836510562313156,-0.00019850168964500534,0.2049182279599791,0.16908171739766595,154
-0.05904124119219192,0.004090853647915634,0.22253729400727865,0.28157853519947057,42
0.12879133064880374,6.281281957140906e-05,0.23967374387570878,0.11088241322690504,186
-0.027533430779511175,-0.00018154931470657447,0.21441199881497197,0.24194542959448315,82
0.18513918406482244,-0.00020025904236623194,0.20700127006506316,0.021862086000240727,213
0.09110701582179108,0.0037032034961411,0.2026212942672333,0.11151427844544222,12
0.006124868276250528,0.006630913123733103,0.1714306714796205,0.16530580320336996,26
-0.7782886118519934,-0.0002497076803347777,0.20385593246943856,0.982144544321432,57
-0.058855655692370196,-0.003051424161101447,0.15133301829653634,0.21018867398890653,15
0.056964541141703295,0.0012213006688483888,0.21596986931466386,0.15900532817296056,52
0.08922541093281089,0.0015263313264470735,0.2394667484800687,0.1502413375472578,28
-0.2942410416866911,0.003185407585005259,0.16050912496500833,0.4547501666516994,30
-0.3471789126380045,3.90768022583348e-05,0.22147741519688813,0.5686563278348926,280
-0.24102101435779866,-9.800794145658814e-06,0.18677795734279673,0.4277989717005954,142
0.09105934581064,-2.3915610354761582e-05,0.21109671112821993,0.12003736531757993,365
0.17904950227559402,0.0003828270178185911,0.23767734767682988,0.058627845401235876,133
-0.03061859861276639,-0.011221249012587968,0.2671800387685198,0.2977986373812862,10
-0.12805660770828492,-0.0002867137743424272,0.21106178220888272,0.33911838991716764,122
-0.03132155138932602,-0.0009488913707128425,0.21030051009389528,0.2416220614832213,127
-0.22309612425903852,9.10363527824379e-05,0.2095083962219091,0.4326045204809476,293
-0.09743897955637337,-0.0033322795484847876,0.20005035067101457,0.29748933022738794,32
0.07666117588751983,0.012861719070280544,0.20054364503273855,0.12388246914521872,12
-0.10946210853441549,4.0181193195854145e-05,0.20263033629571767,0.31209244483013315,385
-0.17458904258696006,-2.363523917909753e-05,0.22382378147157816,0.39841282405853823,387
-0.1178685603819595,0.00042055437071504564,0.22639554418149946,0.34426410456345896,86
-0.3983851809382953,0.0013251763557172468,0.174431635326381,0.5728168162646763,57
-0.06446819216817423,-0.0001780890619151238,0.23677172152327247,0.3012399136914467,207
0.11701560252259689,-0.012801041814697732,0.1893036872508275,0.0722880847282306,15
0.0779568521431557,0.0007287030560314525,0.24995174940099427,0.17199489725783856,68
0.017337894589641856,0.00010734111120725646,0.2325442321462437,0.21520633755660185,205
-0.02703874574511242,-0.00047190931096893193,0.2491585493876007,0.2761972951327131,98
-0.004799947201052757,0.000456558147072027,0.20439134998685873,0.2091912971879115,130
0.08408297554145379,-0.0011201532127444128,0.20398700273673787,0.11990402719528408,43
0.06906077600135987,-0.0002879857185794794,0.20316698654611856,0.13410621054475869,141
0.18571972407922346,-0.0003683282053134142,0.2108914611874524,0.025171737108228936,175
-0.28158925136832447,1.383622744718786e-06,0.2240839970339004,0.5056732484022248,287
-0.4745851526689685,0.00029409613740827544,0.1653284253857706,0.6399135780547391,52
-0.08905203533182013,1.1938818726587592e-05,0.1730969856306149,0.26214902096243503,11
0.08101307006590719,-0.0015246877569199417,0.20128564433858337,0.12027257427267618,59
-0.037580059502848234,-0.002846151683155266,0.23820324328414713,0.27578330278699537,39
0.07199455621790565,-0.0004898345509637719,0.2130306372634523,0.14103608104554666,66
0.23842934460601276,0.011710898440455794,0.2657575063474499,0.027328161741437124,28
0.17762735779789757,0.0025179237782689645,0.19997456923139986,0.02234721143350228,39
0.16253669655447572,-2.883547889512958e-05,0.19174665951264463,0.029209962958168908,112
0.14312500481497692,-0.0007700916017636044,0.19513321704372522,0.05200821222874828,114
0.08504137903500483,0.000651756932283445,0.1885022431256899,0.10346086409068506,95
-0.27177392206710593,0.000774963247660974,0.2113990441846941,0.4831729662518,89
0.19468098034979392,-8.694080154893491e-05,0.21522489700251696,0.020543916652723048,104
-0.31721609001233564,0.003589557909583593,0.1993402982910902,0.5165563883034259,37
0.09914600496169122,0.0007155834960090155,0.2016694303996132,0.10252342543792196,109
-0.059091614935844944,-0.0022716496735783196,0.2073508179036013,0.26644243283944624,23
0.01333280354788216,-0.0013405585587923459,0.19802015494475825,0.1846873513968761,30
-0.2760386650440728,0.013537986091232732,0.19827286962587648,0.4743115346699493,16
0.10854749667996554,-0.00019757844250974834,0.21257124893390478,0.10402375225393924,277
0.06028534070118674,0.0002008780629502558,0.19637841373078574,0.136093073029599,187
-0.6555464777738615,-0.002095578975198046,0.19685916243386256,0.8524056402077241,56
-0.2137615752870892,0.00026168312746586867,0.205508632096064,0.4192702073831532,138
-0.39951174400484585,-0.0026469950373780478,0.2241689035187318,0.6236806475235777,38
-0.001292366418421509,-0.0008567693562693124,0.2214772911559356,0.2227696575743571,120
-0.23865109067044415,-0.00037517265714669904,0.23308105147914687,0.471732142149591,107
0.12717447635926588,-0.00017677490306931476,0.22184035273371727,0.0946658763744514,106
0.03803563316220274,0.002811804392574229,0.1925774482582176,0.15454181509601486,39
-0.18684909720104179,-0.0003256166080091818,0.2245960959957545,0.4114451931967963,127
0.07008283437571763,-0.00021797504125887633,0.1937526103892213,0.12366977601350368,155
0.13489563553011774,0.00011785225757387032,0.21985424333064432,0.0849586078005266,105
-0.001872763654149734,-0.0019708842775652486,0.24672792993572512,0.24860069358987485,31
0.1401020977841615,0.00021839447812116344,0.23442293399551892,0.09432083621135744,252
0.06992730234299466,0.0007164420997047539,0.2139202245479203,0.14399292220492566,59
0.07003191975441989,-3.168808516679555e-05,0.21737298190588863,0.14734106215146875,273
0.03977884245525623,-0.0003219030824003497,0.20756009843584208,0.16778125598058585,217
0.08519402499819351,-0.0003653972656627443,0.2315831563103252,0.1463891313121317,268
0.02339345945222407,-2.1137912947610272e-05,0.1912513759666948,0.16785791651447074,197
-0.22066102457527328,-4.299546032406211e-05,0.206108020623572,0.4267690451988453,320
-0.09313429355980829,0.0003842121109269123,0.21065354626119936,0.30378783982100765,243
-0.36589634817882966,0.0007998634969601189,0.21593595953150987,0.5818323077103396,49
0.008524584936989599,0.00012605309407355848,0.21222415189318544,0.20369956695619584,186
0.14013806656402877,-0.0002782781799146137,0.21478869642807136,0.0746506298640426,186
-0.07231298144099985,-0.0008714452284027127,0.19983444273627388,0.2721474241772737,90
-0.3386620159761059,-0.00019515309940170783,0.22978739071506638,0.5684494066911723,129
0.042089566882689805,6.412773662442374e-05,0.20498598972722837,0.16289642284453856,148
-0.38338311385222035,4.082638160072187e-05,0.21989053313712434,0.6032736469893447,229
-0.28254669127712756,-0.010102677865934398,0.29126272713480056,0.5738094184119281,19
0.036875794595122524,-0.001068478790428129,0.1917041057004404,0.1548283111053179,61
-0.030135233800069355,-0.0013919405114137231,0.23253298110651585,0.2626682149065852,49
0.011938868253120072,0.0015144910028973173,0.17539531756787635,0.16345644931475628,45
0.11745979853184528,9.66037594910262e-07,0.19605180925649135,0.07859201072464607,107
0.05473401695043492,-3.747695250541276e-05,0.24240283964078677,0.18766882269035184,139
0.0753450900201629,-1.2905852015140443e-05,0.19934689771755246,0.12400180769738955,222
0.021184867067094798,0.0014309288077587895,0.23368758665558728,0.21250271958849248,68
0.11543915234368707,0.00019588374995994475,0.217560810387235,0.10212165804354792,169
